seqid	taxid	species
16666	5476	candida albicans
16671	5476	candida albicans
16673	5476	candida albicans
16674	5476	candida albicans
16678	5476	candida albicans
16679	5476	candida albicans
1668	5476	candida albicans
16680	5476	candida albicans
16683	5476	candida albicans
16684	5476	candida albicans
16686	5476	candida albicans
16687	5476	candida albicans
16690	5476	candida albicans
16699	5476	candida albicans
16700	5476	candida albicans
16703	5476	candida albicans
16706	5476	candida albicans
1671	5476	candida albicans
16710	5476	candida albicans
16713	5476	candida albicans
16715	5476	candida albicans
16717	5476	candida albicans
16720	5476	candida albicans
16722	5476	candida albicans
16723	5476	candida albicans
16725	5476	candida albicans
16727	5476	candida albicans
16728	5476	candida albicans
16730	5476	candida albicans
16733	5476	candida albicans
16735	5476	candida albicans
16736	5476	candida albicans
16737	5476	candida albicans
16754	5476	candida albicans
16756	5476	candida albicans
16760	5476	candida albicans
16762	5476	candida albicans
16767	5476	candida albicans
16776	5476	candida albicans
16777	5476	candida albicans
16779	5476	candida albicans
16780	5476	candida albicans
16781	5476	candida albicans
16782	5476	candida albicans
16785	5476	candida albicans
16786	5476	candida albicans
16788	5476	candida albicans
16793	5476	candida albicans
16795	5476	candida albicans
16797	5476	candida albicans
16799	5476	candida albicans
16800	5476	candida albicans
16806	5476	candida albicans
16808	5476	candida albicans
16816	5476	candida albicans
1682	5476	candida albicans
16821	5476	candida albicans
16827	5476	candida albicans
16831	5476	candida albicans
16834	5476	candida albicans
16837	5476	candida albicans
16840	5476	candida albicans
16842	5476	candida albicans
16846	5476	candida albicans
16849	5476	candida albicans
16850	5476	candida albicans
16852	5476	candida albicans
16854	5476	candida albicans
16855	5476	candida albicans
16861	5476	candida albicans
16862	5476	candida albicans
16866	5476	candida albicans
16868	5476	candida albicans
16869	5476	candida albicans
16872	5476	candida albicans
16877	5476	candida albicans
16878	5476	candida albicans
1688	5476	candida albicans
16882	5476	candida albicans
16885	5476	candida albicans
16887	5476	candida albicans
1689	5476	candida albicans
16891	5476	candida albicans
16893	5476	candida albicans
16896	5476	candida albicans
16897	5476	candida albicans
16898	5476	candida albicans
16901	5476	candida albicans
16904	5476	candida albicans
16907	5476	candida albicans
1691	5476	candida albicans
16910	5476	candida albicans
16914	5476	candida albicans
16915	5476	candida albicans
16920	5476	candida albicans
16923	5476	candida albicans
16924	5476	candida albicans
16925	5476	candida albicans
16926	5476	candida albicans
16928	5476	candida albicans
1693	5476	candida albicans
16932	5476	candida albicans
16935	5476	candida albicans
16936	5476	candida albicans
16937	5476	candida albicans
16944	5476	candida albicans
16946	5476	candida albicans
16950	5476	candida albicans
16951	5476	candida albicans
16952	5476	candida albicans
16953	5476	candida albicans
16955	5476	candida albicans
1696	5476	candida albicans
16964	5476	candida albicans
16965	5476	candida albicans
16967	5476	candida albicans
16968	5476	candida albicans
1697	5476	candida albicans
16970	5476	candida albicans
16971	5476	candida albicans
16972	5476	candida albicans
16973	5476	candida albicans
16975	5476	candida albicans
16976	5476	candida albicans
1698	5476	candida albicans
16982	5476	candida albicans
16986	5476	candida albicans
16988	5476	candida albicans
16989	5476	candida albicans
16991	5476	candida albicans
16992	5476	candida albicans
16994	5476	candida albicans
16998	5476	candida albicans
16999	5476	candida albicans
17001	5476	candida albicans
17002	5476	candida albicans
17003	5476	candida albicans
17004	5476	candida albicans
17008	5476	candida albicans
17009	5476	candida albicans
17011	5476	candida albicans
17012	5476	candida albicans
17014	5476	candida albicans
17016	5476	candida albicans
17017	5476	candida albicans
17018	5476	candida albicans
17020	5476	candida albicans
17021	5476	candida albicans
17024	5476	candida albicans
17025	5476	candida albicans
17042	5476	candida albicans
17044	5476	candida albicans
17046	5476	candida albicans
17049	5476	candida albicans
17053	5476	candida albicans
17054	5476	candida albicans
17057	5476	candida albicans
17060	5476	candida albicans
17063	5476	candida albicans
17064	5476	candida albicans
17065	5476	candida albicans
17066	5476	candida albicans
17069	5476	candida albicans
1707	5476	candida albicans
17070	5476	candida albicans
17073	5476	candida albicans
17074	5476	candida albicans
17077	5476	candida albicans
17078	5476	candida albicans
17081	5476	candida albicans
17082	5476	candida albicans
17083	5476	candida albicans
17088	5476	candida albicans
17089	5476	candida albicans
1709	5476	candida albicans
17091	5476	candida albicans
17093	5476	candida albicans
17095	5476	candida albicans
17097	5476	candida albicans
171	5476	candida albicans
17100	5476	candida albicans
17102	5476	candida albicans
17103	5476	candida albicans
17105	5476	candida albicans
17106	5476	candida albicans
17109	5476	candida albicans
17111	5476	candida albicans
17112	5476	candida albicans
17116	5476	candida albicans
17118	5476	candida albicans
17119	5476	candida albicans
1712	5476	candida albicans
17120	5476	candida albicans
17125	5476	candida albicans
17126	5476	candida albicans
17127	5476	candida albicans
1713	5476	candida albicans
17138	5476	candida albicans
17139	5476	candida albicans
17141	5476	candida albicans
17142	5476	candida albicans
17143	5476	candida albicans
17144	5476	candida albicans
17148	5476	candida albicans
1715	5476	candida albicans
17150	5476	candida albicans
17153	5476	candida albicans
17154	5476	candida albicans
17155	5476	candida albicans
17157	5476	candida albicans
17160	5476	candida albicans
17161	5476	candida albicans
17162	5476	candida albicans
17163	5476	candida albicans
17165	5476	candida albicans
17166	5476	candida albicans
17167	5476	candida albicans
17168	5476	candida albicans
1717	5476	candida albicans
17170	5476	candida albicans
17171	5476	candida albicans
17172	5476	candida albicans
17173	5476	candida albicans
17175	5476	candida albicans
17176	5476	candida albicans
17177	5476	candida albicans
17178	5476	candida albicans
17181	5476	candida albicans
17184	5476	candida albicans
17186	5476	candida albicans
17188	5476	candida albicans
17189	5476	candida albicans
1719	5476	candida albicans
17193	5476	candida albicans
17194	5476	candida albicans
17195	5476	candida albicans
17197	5476	candida albicans
172	5476	candida albicans
17200	5476	candida albicans
17201	5476	candida albicans
17202	5476	candida albicans
17204	5476	candida albicans
17207	5476	candida albicans
17208	5476	candida albicans
17209	5476	candida albicans
1721	5476	candida albicans
17211	5476	candida albicans
17213	5476	candida albicans
17221	5476	candida albicans
17222	5476	candida albicans
17225	5476	candida albicans
17227	5476	candida albicans
17228	5476	candida albicans
1723	5476	candida albicans
17231	5476	candida albicans
17232	5476	candida albicans
17234	5476	candida albicans
17235	5476	candida albicans
17239	5476	candida albicans
17240	5476	candida albicans
17241	5476	candida albicans
17252	5476	candida albicans
17254	5476	candida albicans
17255	5476	candida albicans
17258	5476	candida albicans
17259	5476	candida albicans
17261	5476	candida albicans
17262	5476	candida albicans
17263	5476	candida albicans
17264	5476	candida albicans
17269	5476	candida albicans
17271	5476	candida albicans
17276	5476	candida albicans
17278	5476	candida albicans
17280	5476	candida albicans
17283	5476	candida albicans
17290	5476	candida albicans
17291	5476	candida albicans
17292	5476	candida albicans
17295	5476	candida albicans
17296	5476	candida albicans
17298	5476	candida albicans
1730	5476	candida albicans
17312	5476	candida albicans
17315	5476	candida albicans
17316	5476	candida albicans
17322	5476	candida albicans
17324	5476	candida albicans
17327	5476	candida albicans
17333	5476	candida albicans
17335	5476	candida albicans
17336	5476	candida albicans
17337	5476	candida albicans
17338	5476	candida albicans
17340	5476	candida albicans
17342	5476	candida albicans
17344	5476	candida albicans
17349	5476	candida albicans
1735	5476	candida albicans
17350	5476	candida albicans
17352	5476	candida albicans
17354	5476	candida albicans
17357	5476	candida albicans
17358	5476	candida albicans
1736	5476	candida albicans
17360	5476	candida albicans
17362	5476	candida albicans
17364	5476	candida albicans
17367	5476	candida albicans
17369	5476	candida albicans
1737	5476	candida albicans
17370	5476	candida albicans
17372	5476	candida albicans
17373	5476	candida albicans
17377	5476	candida albicans
17380	5476	candida albicans
17384	5476	candida albicans
17386	5476	candida albicans
1739	5476	candida albicans
17391	5476	candida albicans
17394	5476	candida albicans
17395	5476	candida albicans
17399	5476	candida albicans
174	5476	candida albicans
17400	5476	candida albicans
17401	5476	candida albicans
17403	5476	candida albicans
17405	5476	candida albicans
17407	5476	candida albicans
1741	5476	candida albicans
17410	5476	candida albicans
17411	5476	candida albicans
17412	5476	candida albicans
17416	5476	candida albicans
17418	5476	candida albicans
1742	5476	candida albicans
17422	5476	candida albicans
17423	5476	candida albicans
17425	5476	candida albicans
17426	5476	candida albicans
17429	5476	candida albicans
17431	5476	candida albicans
17432	5476	candida albicans
17434	5476	candida albicans
17435	5476	candida albicans
17436	5476	candida albicans
17438	5476	candida albicans
17439	5476	candida albicans
17441	5476	candida albicans
17446	5476	candida albicans
17447	5476	candida albicans
17451	5476	candida albicans
17452	5476	candida albicans
17453	5476	candida albicans
17455	5476	candida albicans
17457	5476	candida albicans
17458	5476	candida albicans
17459	5476	candida albicans
1746	5476	candida albicans
17460	5476	candida albicans
17464	5476	candida albicans
17465	5476	candida albicans
17466	5476	candida albicans
17467	5476	candida albicans
17472	5476	candida albicans
17474	5476	candida albicans
17475	5476	candida albicans
1748	5476	candida albicans
17480	5476	candida albicans
17481	5476	candida albicans
17482	5476	candida albicans
17485	5476	candida albicans
17486	5476	candida albicans
17488	5476	candida albicans
1749	5476	candida albicans
17494	5476	candida albicans
17496	5476	candida albicans
17500	5476	candida albicans
17501	5476	candida albicans
17503	5476	candida albicans
17505	5476	candida albicans
17507	5476	candida albicans
17509	5476	candida albicans
17515	5476	candida albicans
17518	5476	candida albicans
17519	5476	candida albicans
1752	5476	candida albicans
17521	5476	candida albicans
17526	5476	candida albicans
17527	5476	candida albicans
1753	5476	candida albicans
17531	5476	candida albicans
17533	5476	candida albicans
17534	5476	candida albicans
17537	5476	candida albicans
17538	5476	candida albicans
17542	5476	candida albicans
17543	5476	candida albicans
17549	5476	candida albicans
17551	5476	candida albicans
17552	5476	candida albicans
17557	5476	candida albicans
17558	5476	candida albicans
17560	5476	candida albicans
17563	5476	candida albicans
17567	5476	candida albicans
17568	5476	candida albicans
1757	5476	candida albicans
17570	5476	candida albicans
17574	5476	candida albicans
17575	5476	candida albicans
17579	5476	candida albicans
1758	5476	candida albicans
17580	5476	candida albicans
17581	5476	candida albicans
17582	5476	candida albicans
17583	5476	candida albicans
17584	5476	candida albicans
17586	5476	candida albicans
17588	5476	candida albicans
17589	5476	candida albicans
1759	5476	candida albicans
17591	5476	candida albicans
17593	5476	candida albicans
17594	5476	candida albicans
17596	5476	candida albicans
17599	5476	candida albicans
17600	5476	candida albicans
17602	5476	candida albicans
17610	5476	candida albicans
17622	5476	candida albicans
17623	5476	candida albicans
17628	5476	candida albicans
17630	5476	candida albicans
17631	5476	candida albicans
17632	5476	candida albicans
17638	5476	candida albicans
1764	5476	candida albicans
17640	5476	candida albicans
17641	5476	candida albicans
17643	5476	candida albicans
17645	5476	candida albicans
17646	5476	candida albicans
17653	5476	candida albicans
17655	5476	candida albicans
17656	5476	candida albicans
17657	5476	candida albicans
17658	5476	candida albicans
